SFLt-12,SFLt-11,SFLt-10,SFLt-9,SFLt-8,SFLt-7,SFLt-6,SFLt-5,SFLt-4,SFLt-3,SFLt-2,SFLt-1
21.61615186,16.44177031,19.37,20.29972382,21.9,12.28,14.33059167,17.52392262,16.49733725,17.2,19.88511884,20.71
16.44177031,19.37,20.29972382,21.9,12.28,14.33059167,17.52392262,16.49733725,17.2,19.88511884,20.71,11.42
19.37,20.29972382,21.9,12.28,14.33059167,17.52392262,16.49733725,17.2,19.88511884,20.71,11.42,11.78968482
20.29972382,21.9,12.28,14.33059167,17.52392262,16.49733725,17.2,19.88511884,20.71,11.42,11.78968482,22.90304577
21.9,12.28,14.33059167,17.52392262,16.49733725,17.2,19.88511884,20.71,11.42,11.78968482,22.90304577,19.84799743
12.28,14.33059167,17.52392262,16.49733725,17.2,19.88511884,20.71,11.42,11.78968482,22.90304577,19.84799743,18.73
14.33059167,17.52392262,16.49733725,17.2,19.88511884,20.71,11.42,11.78968482,22.90304577,19.84799743,18.73,20.24776808
17.52392262,16.49733725,17.2,19.88511884,20.71,11.42,11.78968482,22.90304577,19.84799743,18.73,20.24776808,25.0
16.49733725,17.2,19.88511884,20.71,11.42,11.78968482,22.90304577,19.84799743,18.73,20.24776808,25.0,10.85
17.2,19.88511884,20.71,11.42,11.78968482,22.90304577,19.84799743,18.73,20.24776808,25.0,10.85,12.33440782
19.88511884,20.71,11.42,11.78968482,22.90304577,19.84799743,18.73,20.24776808,25.0,10.85,12.33440782,15.83249356
20.71,11.42,11.78968482,22.90304577,19.84799743,18.73,20.24776808,25.0,10.85,12.33440782,15.83249356,18.1447344
11.42,11.78968482,22.90304577,19.84799743,18.73,20.24776808,25.0,10.85,12.33440782,15.83249356,18.1447344,18.61
11.78968482,22.90304577,19.84799743,18.73,20.24776808,25.0,10.85,12.33440782,15.83249356,18.1447344,18.61,15.83580543
22.90304577,19.84799743,18.73,20.24776808,25.0,10.85,12.33440782,15.83249356,18.1447344,18.61,15.83580543,18.73
19.84799743,18.73,20.24776808,25.0,10.85,12.33440782,15.83249356,18.1447344,18.61,15.83580543,18.73,10.32
18.73,20.24776808,25.0,10.85,12.33440782,15.83249356,18.1447344,18.61,15.83580543,18.73,10.32,16.0023038
20.24776808,25.0,10.85,12.33440782,15.83249356,18.1447344,18.61,15.83580543,18.73,10.32,16.0023038,18.10197011
25.0,10.85,12.33440782,15.83249356,18.1447344,18.61,15.83580543,18.73,10.32,16.0023038,18.10197011,17.06468942
10.85,12.33440782,15.83249356,18.1447344,18.61,15.83580543,18.73,10.32,16.0023038,18.10197011,17.06468942,17.66
12.33440782,15.83249356,18.1447344,18.61,15.83580543,18.73,10.32,16.0023038,18.10197011,17.06468942,17.66,16.14308393
15.83249356,18.1447344,18.61,15.83580543,18.73,10.32,16.0023038,18.10197011,17.06468942,17.66,16.14308393,21.12
18.1447344,18.61,15.83580543,18.73,10.32,16.0023038,18.10197011,17.06468942,17.66,16.14308393,21.12,8.68
18.61,15.83580543,18.73,10.32,16.0023038,18.10197011,17.06468942,17.66,16.14308393,21.12,8.68,19.05831534
15.83580543,18.73,10.32,16.0023038,18.10197011,17.06468942,17.66,16.14308393,21.12,8.68,19.05831534,10.87351661
18.73,10.32,16.0023038,18.10197011,17.06468942,17.66,16.14308393,21.12,8.68,19.05831534,10.87351661,15.34987765
10.32,16.0023038,18.10197011,17.06468942,17.66,16.14308393,21.12,8.68,19.05831534,10.87351661,15.34987765,13.83
16.0023038,18.10197011,17.06468942,17.66,16.14308393,21.12,8.68,19.05831534,10.87351661,15.34987765,13.83,9.662754138
18.10197011,17.06468942,17.66,16.14308393,21.12,8.68,19.05831534,10.87351661,15.34987765,13.83,9.662754138,19.36
17.06468942,17.66,16.14308393,21.12,8.68,19.05831534,10.87351661,15.34987765,13.83,9.662754138,19.36,8.22
17.66,16.14308393,21.12,8.68,19.05831534,10.87351661,15.34987765,13.83,9.662754138,19.36,8.22,17.94435408
16.14308393,21.12,8.68,19.05831534,10.87351661,15.34987765,13.83,9.662754138,19.36,8.22,17.94435408,12.13221421
21.12,8.68,19.05831534,10.87351661,15.34987765,13.83,9.662754138,19.36,8.22,17.94435408,12.13221421,13.8432907
8.68,19.05831534,10.87351661,15.34987765,13.83,9.662754138,19.36,8.22,17.94435408,12.13221421,13.8432907,14.32
19.05831534,10.87351661,15.34987765,13.83,9.662754138,19.36,8.22,17.94435408,12.13221421,13.8432907,14.32,17.19837996
